43	26	7	1274	1274
152	36	96	1800	1800
1	56	83	1696	1696
12	28	12	1385	1385
278	171	9	1619	1619
65	36	1	69	69
26	1	45	183	183
0	15	88	769	769
11	25	9	1180	1180
212	95	319	1295	1295
1	37	261	503	503
165	8	344	957	957
88	29	21	754	754
88	22	23	1319	1319
72	15	1	248	248
1	2	13	1407	1407
1	54	90	255	255
330	42	16	496	496
159	10	1	1251	1251
361	3	16	1031	1031
37	3	95	1174	1174
43	32	31	1484	1484
1	39	90	528	528
27	2	72	886	886
0	3	250	1420	1420
96	13	152	1317	1317
27	40	246	1697	1697
0	22	21	1785	1785
13	0	1	1029	1029
1	15	13	858	858
0	4	0	831	831
177	3	16	1782	1782
152	13	21	1390	1390
34	15	83	768	768
45	31	1	533	533
87	8	1	1184	1184
191	20	16	1110	1110
273	3	3	837	837
170	1	1	500	500
142	28	52	497	497
99	36	21	1321	1321
1	3	13	598	598
688	28	688	806	806
88	2	23	1243	1243
11	28	45	1269	1269
3	34	109	1302	1302
7	1	13	146	146
91	42	9	814	814
11	199	6	822	822
190	1	0	1476	1476
11	41	9	1688	1688
0	3	9	544	544
467	147	0	1831	1831
56	2	312	973	973
7	2	690	1595	1595
1	36	13	719	719
52	18	1	1148	1148
52	36	854	1182	1182
0	3	149	1151	1151
16	15	142	1522	1522
88	131	9	525	525
16	36	3	950	950
57	0	7	1289	1289
21	3	82	159	159
9	41	1	1345	1345
319	20	16	1206	1206
20	81	581	987	987
45	95	1	1122	1122
58	3	16	363	363
1	13	13	901	901
344	2	88	1389	1389
374	60	13	35	35
0	18	319	53	53
12	18	0	977	977
12	23	7	1269	1269
99	21	46	1199	1199
85	29	253	1670	1670
1	40	72	212	212
379	2	1	1455	1455
6	2	44	1772	1772
3	8	652	1146	1146
58	1	99	1581	1581
44	40	222	1028	1028
6	8	1047	1683	1683
1	76	385	1602	1602
1	18	150	1324	1324
67	0	100	207	207
192	26	62	828	828
285	42	1	257	257
52	25	53	714	714
27	8	100	480	480
0	23	0	457	457
60	28	0	180	180
56	8	214	1170	1170
21	34	75	1555	1555
49	26	541	313	313
658	41	1	1046	1046
56	2	13	1418	1418
19	62	51	270	270
119	8	300	936	936
250	41	13	1159	1159
1	56	45	1645	1645
299	0	0	1790	1790
285	41	356	384	384
261	2	87	1098	1098
16	1	314	325	325
7	3	7	374	374
0	8	639	1469	1469
1	52	1	518	518
15	8	174	1611	1611
1	49	1	1243	1243
197	0	51	3	3
1	32	72	802	802
56	23	456	1111	1111
34	31	9	1089	1089
1	13	187	1642	1642
159	75	0	1291	1291
0	80	16	768	768
276	83	65	917	917
12	71	33	849	849
21	26	1	834	834
7	28	23	1492	1492
216	23	16	1173	1173
21	24	0	1356	1356
314	56	1	548	548
7	43	121	24	24
170	23	7	1749	1749
1	72	153	816	816
12	29	16	55	55
253	10	0	328	328
26	28	1	151	151
5	22	21	1029	1029
7	16	241	1134	1134
99	26	15	746	746
3	18	51	1444	1444
7	1	72	821	821
80	2	83	1197	1197
312	40	264	1440	1440
357	37	261	731	731
515	1	246	962	962
3	16	0	53	53
221	72	3	678	678
26	16	1	1107	1107
1	95	11	1730	1730
0	0	67	552	552
1	8	1	875	875
0	4	21	1291	1291
121	22	63	274	274
455	18	33	1615	1615
106	13	0	809	809
89	23	1	551	551
0	68	88	712	712
3	13	0	1851	1851
3	28	125	1539	1539
227	61	20	1422	1422
307	4	0	959	959
71	16	16	1617	1617
882	0	0	463	463
278	4	7	1087	1087
225	28	1	1328	1328
34	0	253	106	106
16	52	49	1400	1400
53	15	16	1314	1314
199	28	9	1579	1579
19	13	0	1821	1821
60	18	1	816	816
1	8	385	1328	1328
0	0	55	1301	1301
0	3	264	1459	1459
305	0	80	682	682
45	68	11	1418	1418
124	18	1120	1733	1733
33	2	0	1616	1616
20	21	65	1782	1782
3	10	15	712	712
95	15	7	780	780
21	16	0	1580	1580
15	2	55	1512	1512
93	17	1	1561	1561
319	41	65	1188	1188
58	16	1	1308	1308
0	16	12	329	329
22	23	20	940	940
31	0	170	1081	1081
13	26	1	852	852
96	36	21	1175	1175
99	31	1	923	923
14	42	0	1719	1719
45	68	11	858	858
15	41	245	936	936
1	22	72	488	488
579	23	579	1747	1747
24	8	22	580	580
1	12	1238	265	265
242	23	1	1191	1191
3	37	247	1427	1427
88	13	99	326	326
761	30	88	875	875
60	0	0	1653	1653
53	2	72	248	248
83	2	9	427	427
1283	73	1	1180	1180
11	19	1	1012	1012
185	0	5	2	2
7	0	549	1122	1122
170	20	1121	1813	1813
6	7	0	1575	1575
172	4	21	1337	1337
303	52	1	1244	1244
60	23	16	1091	1091
1	20	261	832	832
52	28	119	1591	1591
0	64	88	1239	1239
60	15	65	410	410
681	99	9	1147	1147
707	20	43	1640	1640
16	20	14	1481	1481
16	20	60	1672	1672
187	2	285	1642	1642
1	101	19	508	508
16	76	1551	1640	1640
216	18	83	1650	1650
250	2	409	1459	1459
1108	29	21	1786	1786
0	13	280	1019	1019
33	0	96	1613	1613
60	28	65	1155	1155
344	29	12	335	335
179	46	920	164	164
0	20	152	1056	1056
0	11	52	1789	1789
16	18	3	1547	1547
347	28	21	1349	1349
9	3	870	1211	1211
152	13	3	925	925
212	67	1	12	12
0	49	843	224	224
263	146	12	1673	1673
36	56	100	321	321
21	2	9	1321	1321
36	13	23	332	332
3	16	34	1546	1546
21	16	0	749	749
1	2	55	1811	1811
187	37	1	1483	1483
409	0	16	1523	1523
176	41	1	538	538
7	18	21	1728	1728
13	101	77	497	497
1	20	187	1272	1272
1	61	43	1149	1149
21	23	0	545	545
0	20	16	1185	1185
697	28	88	362	362
705	15	1	1490	1490
152	28	46	1831	1831
1144	23	158	880	880
1	0	9	1486	1486
452	15	70	1545	1545
99	16	3	1650	1650
18	8	1	1438	1438
0	4	95	1160	1160
1	8	671	1346	1346
152	13	3	69	69
11	23	9	1309	1309
34	28	1	1498	1498
246	0	170	1403	1403
44	75	9	1663	1663
9	78	1	554	554
1	41	11	984	984
82	3	9	1366	1366
462	8	0	60	60
611	56	65	57	57
12	15	0	1166	1166
5	22	319	562	562
9	37	88	1804	1804
1	19	13	36	36
291	41	580	880	880
23	75	52	1424	1424
63	3	236	900	900
3	12	0	1385	1385
13	16	1	1184	1184
1	147	296	1247	1247
45	14	13	973	973
1	60	83	1608	1608
0	56	34	627	627
1	41	11	389	389
95	98	13	348	348
1	18	21	988	988
512	0	259	306	306
250	29	1	1842	1842
90	25	0	1149	1149
16	21	1	686	686
7	37	602	105	105
9	95	1	1764	1764
31	23	96	810	810
7	8	671	1729	1729
7	57	170	308	308
1	8	1	999	999
201	13	16	1142	1142
16	20	7	629	629
99	41	344	632	632
1	147	1	1476	1476
261	144	13	371	371
11	68	1	729	729
0	29	21	1662	1662
99	52	361	1496	1496
52	1	43	755	755
12	8	0	1841	1841
20	20	81	1706	1706
0	18	21	1656	1656
1146	28	32	1303	1303
0	38	24	1611	1611
3	28	1	1512	1512
26	2	31	1680	1680
11	41	45	1195	1195
125	20	1	1485	1485
305	23	999	1727	1727
9	44	43	667	667
58	0	246	1007	1007
1	20	480	1672	1672
19	48	525	170	170
221	74	9	1749	1749
72	22	9	1435	1435
9	73	227	1638	1638
43	41	1	328	328
9	8	22	588	588
154	8	34	1493	1493
0	0	1	1096	1096
83	20	148	267	267
82	37	861	836	836
635	4	179	706	706
16	152	1132	329	329
13	22	32	1320	1320
1	29	13	1473	1473
1	8	21	260	260
15	42	1	1709	1709
80	90	1	1229	1229
1	26	31	962	962
99	37	374	535	535
106	18	1	11	11
6	13	559	1117	1117
1	80	1	1753	1753
21	72	319	1519	1519
0	22	142	804	804
375	54	1	1650	1650
21	13	88	185	185
11	40	45	853	853
109	3	65	791	791
15	16	317	478	478
65	159	328	1544	1544
713	13	34	1803	1803
9	83	771	1517	1517
81	83	285	82	82
52	18	314	1855	1855
21	3	338	532	532
9	149	13	328	328
128	23	0	276	276
152	4	95	1707	1707
0	0	190	1526	1526
170	8	73	1181	1181
1464	40	1	1146	1146
7	23	421	1116	1116
21	0	242	1495	1495
0	18	0	1104	1104
152	0	1	146	146
65	0	73	38	38
58	2	16	958	958
26	3	1	1427	1427
34	18	0	1121	1121
45	12	459	348	348
344	23	16	1244	1244
16	22	16	1662	1662
0	64	305	1406	1406
34	23	673	1116	1116
253	15	7	1586	1586
88	0	88	931	931
90	48	212	1480	1480
246	122	971	950	950
412	0	7	606	606
12	41	728	570	570
87	3	11	1581	1581
225	8	0	1828	1828
0	130	23	1287	1287
87	1	26	896	896
49	0	0	102	102
80	56	0	1735	1735
1	3	367	1235	1235
170	16	80	1401	1401
0	3	76	1170	1170
48	29	0	1565	1565
0	24	344	1550	1550
52	13	13	299	299
31	28	75	797	797
150	8	21	259	259
11	16	1407	533	533
13	22	9	470	470
95	78	0	1661	1661
705	17	0	53	53
95	8	99	567	567
440	20	421	1230	1230
124	98	21	1176	1176
9	8	26	564	564
11	23	265	1360	1360
80	41	0	1177	1177
45	85	7	1241	1241
13	0	1	697	697
80	88	9	1092	1092
16	0	705	676	676
808	2	1	1022	1022
121	8	190	672	672
292	3	16	889	889
0	0	44	1476	1476
83	25	80	1308	1308
1	16	177	1779	1779
39	3	9	4	4
305	23	0	1022	1022
0	18	1	1585	1585
1	3	237	845	845
7	28	76	774	774
97	41	0	90	90
0	13	33	692	692
121	52	21	726	726
456	8	7	1109	1109
33	3	89	792	792
62	20	245	1556	1556
0	13	88	674	674
33	8	7	261	261
451	15	54	1819	1819
1	21	67	1467	1467
7	4	95	490	490
0	103	88	927	927
444	118	382	1686	1686
52	18	161	26	26
99	13	96	167	167
52	28	33	537	537
1	12	347	1840	1840
13	0	48	50	50
1	61	13	1765	1765
1425	23	16	747	747
1	25	43	878	878
347	1	424	1670	1670
87	32	43	1495	1495
16	29	15	236	236
0	28	375	977	977
16	29	15	975	975
72	23	381	890	890
191	3	82	1727	1727
6	2	307	674	674
72	0	91	1216	1216
9	3	337	1032	1032
1	42	1	324	324
106	8	191	1544	1544
13	23	1	1017	1017
1	3	21	1245	1245
99	122	15	388	388
9	72	24	679	679
83	25	80	1309	1309
9	29	1	54	54
324	71	1	21	21
258	3	0	1550	1550
16	40	76	26	26
21	73	0	981	981
9	41	212	133	133
0	56	666	798	798
26	2	658	1842	1842
26	2	0	1243	1243
9	16	9	1576	1576
51	28	99	344	344
1	2	7	1106	1106
0	4	0	996	996
307	109	16	901	901
264	8	99	1442	1442
88	23	20	207	207
7	83	3	1271	1271
31	56	13	1319	1319
1	25	11	213	213
42	0	165	718	718
1	28	0	166	166
14	41	222	35	35
1	29	21	1512	1512
16	11	1	1537	1537
9	37	45	1395	1395
141	16	13	461	461
1	41	9	1470	1470
1	28	13	890	890
1	73	221	674	674
0	8	68	1006	1006
27	18	68	1654	1654
13	30	1	1413	1413
1	2	192	723	723
219	23	0	1162	1162
0	20	524	1130	1130
381	18	51	214	214
52	56	0	299	299
11	23	20	1575	1575
44	57	12	827	827
27	2	0	1004	1004
1	60	9	447	447
0	2	1	1474	1474
142	41	11	1267	1267
253	0	361	1146	1146
12	37	0	862	862
7	90	549	865	865
221	15	1	481	481
68	41	15	306	306
12	10	67	1419	1419
250	3	199	585	585
1	17	1113	458	458
52	3	15	1688	1688
95	8	0	651	651
705	8	174	1314	1314
1	7	418	1496	1496
0	0	361	1310	1310
229	23	16	1424	1424
5	19	194	1033	1033
3	16	1111	1853	1853
9	2	1	992	992
503	15	1	1462	1462
1	41	78	1263	1263
15	23	16	1510	1510
9	2	1	1351	1351
21	29	0	334	334
88	1	170	1300	1300
44	28	351	1533	1533
7	23	1270	1010	1010
0	3	19	1584	1584
7	23	44	1698	1698
170	41	1	682	682
9	41	1	444	444
187	60	0	1617	1617
9	42	11	1195	1195
5	4	861	930	930
3	2	795	747	747
52	41	580	53	53
1	26	1	1654	1654
1	28	1	1180	1180
9	8	7	943	943
106	0	39	1665	1665
0	20	170	1409	1409
174	62	31	1495	1495
0	2	170	945	945
529	1	0	866	866
14	28	0	1484	1484
329	15	642	78	78
1	20	57	1823	1823
11	23	9	1665	1665
221	36	1	211	211
9	28	13	327	327
170	13	573	1034	1034
106	16	0	1826	1826
99	20	394	555	555
0	73	15	1137	1137
548	11	15	1633	1633
361	56	31	1021	1021
52	13	99	1605	1605
580	42	1	131	131
9	34	261	1495	1495
26	15	1	334	334
275	2	1	1446	1446
402	8	34	1568	1568
26	0	622	792	792
99	28	54	1390	1390
103	22	21	1611	1611
615	19	45	511	511
306	20	0	1313	1313
80	42	83	1432	1432
92	18	1	32	32
11	15	228	824	824
250	3	1	1313	1313
0	4	9	882	882
152	28	89	1790	1790
1347	8	0	417	417
0	3	299	1837	1837
9	41	240	1744	1744
1022	41	167	1289	1289
0	22	52	1468	1468
299	3	142	984	984
0	28	344	1540	1540
608	28	106	426	426
21	3	1	1476	1476
105	0	16	1109	1109
240	37	0	323	323
14	20	672	727	727
33	23	33	988	988
170	15	1	1024	1024
1	3	745	798	798
52	30	16	1664	1664
34	4	7	1587	1587
152	0	104	1354	1354
9	36	83	1314	1314
15	40	253	1637	1637
229	28	218	956	956
21	22	15	1174	1174
0	2	57	1627	1627
0	20	52	1356	1356
60	13	0	900	900
253	22	586	471	471
43	21	1	720	720
1	41	6	1127	1127
4	23	12	1840	1840
90	147	296	344	344
1	69	741	1292	1292
342	28	1192	1289	1289
21	8	1	1492	1492
52	85	9	249	249
0	15	1	1629	1629
310	73	0	1337	1337
11	2	45	1051	1051
0	8	726	649	649
100	27	0	104	104
15	8	7	1534	1534
90	0	65	1084	1084
95	3	0	1678	1678
736	8	67	895	895
121	16	95	1077	1077
307	26	6	310	310
52	0	12	1110	1110
9	32	45	672	672
18	23	379	585	585
304	22	1	572	572
33	16	33	1611	1611
34	23	1	1818	1818
7	23	828	1327	1327
7	42	848	1485	1485
0	56	21	1855	1855
95	13	1	469	469
1	2	307	316	316
88	4	0	571	571
43	39	221	555	555
63	41	0	1515	1515
21	0	57	57	57
80	79	8	1499	1499
7	37	21	1282	1282
0	28	54	418	418
72	15	9	1564	1564
7	23	7	459	459
14	8	23	1230	1230
0	0	95	14	14
31	2	106	1705	1705
385	23	1	587	587
285	2	611	1688	1688
0	60	9	1170	1170
80	8	0	1366	1366
253	16	99	1005	1005
9	19	7	861	861
9	2	307	394	394
99	0	21	2	2
95	2	1	468	468
96	40	1	1077	1077
7	17	808	1484	1484
225	41	1	1154	1154
11	23	67	721	721
0	26	71	1619	1619
16	15	99	318	318
650	28	1	1223	1223
96	20	159	1346	1346
1190	23	20	525	525
258	26	388	1149	1149
34	47	7	1296	1296
1	8	443	130	130
15	18	121	1523	1523
31	68	142	1023	1023
13	28	1	1021	1021
216	38	45	1820	1820
9	0	253	1143	1143
16	42	245	1701	1701
299	3	465	1386	1386
24	15	1	707	707
54	34	43	981	981
13	13	1	805	805
49	40	1	1398	1398
15	12	0	1453	1453
18	18	7	192	192
9	22	0	988	988
3	75	1	678	678
95	13	88	1749	1749
9	23	58	1516	1516
45	41	1	862	862
21	18	88	1089	1089
951	28	71	213	213
22	23	1	1410	1410
19	51	0	1419	1419
0	23	1	1018	1018
104	0	21	813	813
31	23	13	692	692
554	3	1	254	254
57	2	0	1190	1190
9	90	23	1226	1226
1	23	367	1546	1546
275	8	157	133	133
1030	34	173	1511	1511
1	13	95	1289	1289
9	13	52	1243	1243
125	93	23	230	230
20	41	212	1264	1264
65	10	73	1193	1193
88	3	23	216	216
65	78	421	1437	1437
1	51	1	323	323
0	37	21	1781	1781
80	0	88	805	805
9	21	314	97	97
57	13	0	1314	1314
21	0	1	1287	1287
72	0	9	1670	1670
0	40	0	1821	1821
1	2	131	816	816
0	24	191	914	914
253	41	99	810	810
20	0	174	1285	1285
170	24	0	959	959
278	76	9	1620	1620
65	28	1	1554	1554
0	41	10	860	860
1	23	58	790	790
0	2	341	1425	1425
1	90	443	317	317
7	38	45	1345	1345
571	16	222	1830	1830
20	2	20	699	699
1	39	11	886	886
158	3	32	1316	1316
1198	41	52	1713	1713
0	26	19	252	252
1	20	674	1641	1641
9	18	82	1774	1774
20	20	1178	1849	1849
0	36	798	957	957
99	15	52	1496	1496
0	37	623	1614	1614
42	34	99	1281	1281
159	56	414	1138	1138
168	184	7	1422	1422
21	169	60	1681	1681
0	37	142	1108	1108
160	20	7	728	728
82	28	273	1746	1746
0	23	0	1721	1721
0	3	383	653	653
360	23	0	827	827
83	8	0	419	419
49	3	44	896	896
0	37	0	1104	1104
88	41	176	1293	1293
99	8	12	465	465
25	27	1	1790	1790
152	1	16	662	662
1	7	0	1180	1180
56	20	110	703	703
861	23	5	930	930
273	18	1	115	115
9	25	90	1655	1655
1	3	221	1818	1818
0	2	754	1575	1575
45	20	158	986	986
259	20	13	790	790
7	54	171	1348	1348
9	78	81	71	71
1	41	44	1384	1384
1	60	1	747	747
90	41	23	1293	1293
1	22	44	854	854
1	8	7	283	283
20	3	7	1022	1022
106	37	469	1734	1734
49	10	1	330	330
44	8	1	1093	1093
264	13	3	1264	1264
3	23	21	836	836
264	3	0	1109	1109
361	33	264	1179	1179
99	3	253	326	326
0	75	21	1175	1175
421	23	14	712	712
253	2	61	567	567
0	26	264	1179	1179
170	71	1	1763	1763
579	28	9	1418	1418
23	68	9	1496	1496
299	16	67	854	854
16	31	88	551	551
25	22	0	1134	1134
1	23	21	474	474
15	3	14	1483	1483
253	45	1	1028	1028
1	23	26	1797	1797
1	89	49	1098	1098
421	3	56	785	785
1	0	44	11	11
79	0	7	1180	1180
9	69	142	348	348
0	23	0	231	231
34	2	26	1103	1103
16	15	16	1553	1553
16	1	361	871	871
9	37	1	1785	1785
23	16	34	781	781
57	4	99	790	790
15	61	7	1355	1355
99	23	52	379	379
0	40	152	1607	1607
1005	8	0	150	150
43	42	1	155	155
34	1	99	982	982
23	81	9	1311	1311
0	104	36	1010	1010
6	71	3	1782	1782
95	73	33	1446	1446
440	1	421	1824	1824
48	3	510	328	328
582	24	0	631	631
32	15	221	1629	1629
1	41	45	1650	1650
305	41	0	725	725
1	2	88	933	933
88	25	15	545	545
7	28	110	1774	1774
246	4	1	560	560
9	41	180	885	885
15	3	280	1010	1010
1	42	144	1822	1822
142	41	213	1182	1182
840	27	0	1785	1785
252	2	742	529	529
52	20	0	711	711
34	12	0	1581	1581
433	3	16	1548	1548
456	2	12	757	757
319	26	42	1635	1635
9	20	622	1111	1111
104	4	33	1788	1788
0	2	6	692	692
82	8	1	1463	1463
86	3	60	1630	1630
9	42	13	1833	1833
0	13	88	961	961
79	13	7	996	996
1	3	253	1505	1505
1	20	57	1345	1345
88	15	126	1692	1692
7	23	1278	1184	1184
33	181	3	1555	1555
7	18	23	1497	1497
23	95	1	976	976
170	0	88	1036	1036
253	37	0	231	231
344	2	0	1526	1526
71	76	16	1576	1576
15	56	0	898	898
179	20	714	567	567
0	13	54	924	924
60	19	52	1313	1313
95	2	21	1314	1314
355	104	1	1092	1092
11	3	7	875	875
307	8	409	55	55
1	37	142	1647	1647
314	109	9	589	589
95	22	99	1541	1541
12	18	0	807	807
9	8	72	1088	1088
63	16	0	1606	1606
100	26	7	513	513
83	18	7	263	263
9	41	43	270	270
152	0	96	1621	1621
319	8	7	47	47
1	95	9	1645	1645
0	23	60	1134	1134
7	8	489	937	937
1	19	1	1739	1739
16	18	1	45	45
109	28	778	648	648
405	3	23	1515	1515
1469	2	250	1400	1400
0	61	795	1610	1610
9	23	373	1556	1556
11	12	13	363	363
0	8	177	1633	1633
1	28	7	1244	1244
20	15	7	1094	1094
68	0	27	25	25
253	15	0	318	318
693	15	1	1475	1475
0	120	44	689	689
3	18	96	13	13
299	1	99	1642	1642
0	23	7	627	627
7	28	685	1172	1172
0	23	840	579	579
21	0	1	1290	1290
72	15	13	1710	1710
11	41	11	766	766
0	3	80	819	819
16	40	177	1439	1439
1	2	423	26	26
76	18	32	154	154
16	10	12	753	753
23	89	0	89	89
0	18	1	1289	1289
1	41	6	1055	1055
21	87	23	234	234
179	13	0	417	417
0	60	261	1545	1545
44	2	1	517	517
0	15	174	852	852
180	0	9	1758	1758
58	13	73	1197	1197
45	13	20	1267	1267
13	101	225	1229	1229
21	0	20	1510	1510
21	51	65	1257	1257
99	36	23	1316	1316
34	15	162	148	148
68	95	385	1747	1747
13	45	1	130	130
52	151	0	886	886
463	8	0	339	339
45	168	240	844	844
9	41	43	1483	1483
26	3	76	8	8
16	2	106	1261	1261
1	41	16	1409	1409
44	3	6	92	92
171	15	7	1544	1544
544	2	0	1801	1801
191	23	1	1809	1809
49	18	170	126	126
193	18	1	1775	1775
99	37	374	537	537
88	0	0	1006	1006
4	76	72	888	888
1	8	379	1589	1589
307	0	86	357	357
1	10	547	769	769
7	8	7	1391	1391
48	69	0	1558	1558
152	62	0	1601	1601
1	2	52	712	712
23	15	9	1834	1834
1498	37	0	881	881
152	169	0	372	372
382	41	15	1441	1441
1	36	13	83	83
680	28	7	1334	1334
34	66	0	206	206
31	87	1	543	543
52	12	15	1453	1453
9	41	23	1126	1126
13	45	31	1181	1181
1	20	67	1450	1450
13	8	1	516	516
43	3	331	955	955
511	8	1338	1487	1487
20	3	12	417	417
1	28	11	930	930
9	49	43	482	482
0	16	301	896	896
52	20	1	781	781
159	0	421	1118	1118
27	18	68	1262	1262
16	24	14	1452	1452
96	13	88	148	148
1	17	23	1401	1401
88	0	95	1231	1231
174	108	0	229	229
273	15	1	1173	1173
623	73	3	1578	1578
179	19	7	192	192
1	2	55	1271	1271
7	28	12	321	321
7	28	95	1521	1521
1	1	1	303	303
319	2	20	565	565
585	0	1	1034	1034
16	20	344	400	400
44	68	1	89	89
48	0	16	267	267
1	49	170	493	493
57	4	88	691	691
51	13	96	964	964
743	19	548	1613	1613
44	7	1	1650	1650
1	23	683	1631	1631
34	23	52	1666	1666
109	20	95	26	26
15	95	1	1772	1772
0	0	54	1530	1530
51	29	32	1602	1602
52	13	99	1264	1264
187	0	1	1641	1641
580	57	43	290	290
0	23	12	1832	1832
52	49	198	1323	1323
0	11	12	926	926
16	2	23	1471	1471
13	198	1	1766	1766
250	21	1070	293	293
6	1	580	44	44
361	38	0	1685	1685
9	23	1	1493	1493
101	40	1	1143	1143
1	22	16	1375	1375
75	19	14	924	924
60	0	52	452	452
23	40	3	860	860
1	81	7	870	870
0	28	46	798	798
34	17	1	829	829
9	2	387	1220	1220
1	0	65	1686	1686
0	0	14	1369	1369
26	18	430	118	118
168	24	0	1182	1182
253	0	151	447	447
99	8	43	720	720
0	23	680	816	816
106	3	1	320	320
300	23	119	936	936
9	41	43	1121	1121
372	0	0	461	461
52	19	319	35	35
52	8	363	1495	1495
21	52	14	712	712
52	73	15	1589	1589
9	40	1	619	619
52	103	99	1279	1279
1	22	89	425	425
96	0	0	732	732
96	13	88	1099	1099
356	42	285	222	222
1	2	742	1462	1462
3	30	54	715	715
52	75	21	1210	1210
357	18	21	1388	1388
16	99	104	1355	1355
95	23	16	566	566
292	41	1	1713	1713
16	16	3	1515	1515
0	34	915	1811	1811
0	3	489	1761	1761
7	0	88	1023	1023
88	1	14	242	242
21	71	31	1132	1132
95	15	104	1271	1271
0	1	726	541	541
421	28	7	49	49
443	23	1	183	183
155	56	32	1583	1583
43	77	1	1564	1564
250	19	1	1722	1722
503	56	1	37	37
21	71	9	1180	1180
245	8	177	1416	1416
1	87	43	1786	1786
1	3	281	501	501
66	8	56	833	833
43	36	72	838	838
1	0	300	711	711
264	2	19	721	721
344	36	16	1386	1386
60	3	90	1519	1519
0	26	1	116	116
809	8	642	829	829
83	15	416	1435	1435
276	39	434	1596	1596
142	19	0	878	878
1	23	89	698	698
96	28	88	1201	1201
1	22	149	1215	1215
16	22	14	1547	1547
0	18	15	1435	1435
23	40	0	681	681
170	47	11	488	488
171	13	0	321	321
31	16	34	577	577
60	2	229	1481	1481
421	8	0	712	712
16	2	487	1582	1582
795	118	13	1195	1195
88	85	0	354	354
344	28	12	935	935
60	8	22	1312	1312
0	142	23	1277	1277
0	23	170	1035	1035
26	8	241	11	11
158	8	9	1852	1852
15	9	261	649	649
1	108	58	1315	1315
60	2	0	369	369
45	37	109	304	304
15	1	290	923	923
1	16	73	1185	1185
30	71	170	568	568
1	1	67	724	724
20	25	212	265	265
21	3	627	428	428
54	23	54	1454	1454
72	153	72	1718	1718
32	16	3	1323	1323
26	51	13	870	870
7	5	285	982	982
15	2	253	1763	1763
830	99	73	68	68
23	3	264	321	321
173	2	82	1808	1808
11	195	1	384	384
212	28	150	851	851
240	42	43	885	885
1	95	0	1235	1235
45	26	9	1496	1496
245	0	0	1480	1480
1	23	1	658	658
101	17	275	100	100
5	140	54	1036	1036
16	83	0	1719	1719
1	0	3	1575	1575
1	3	732	301	301
356	61	1	721	721
347	12	14	949	949
3	73	16	1659	1659
174	4	1	1414	1414
170	56	307	1417	1417
21	15	1	598	598
27	2	28	1560	1560
0	22	1	67	67
115	29	0	1727	1727
14	52	32	1784	1784
23	8	1	1592	1592
83	2	16	1040	1040
49	116	728	755	755
21	51	1	28	28
23	13	16	1411	1411
1	3	577	752	752
52	2	7	1098	1098
16	0	409	1555	1555
95	103	99	791	791
21	28	9	764	764
9	41	90	696	696
13	47	3	1284	1284
80	95	80	694	694
45	99	13	189	189
357	144	20	518	518
463	8	7	1324	1324
16	19	771	173	173
202	22	202	470	470
0	2	16	1124	1124
60	26	95	809	809
1	26	67	874	874
1	41	0	1564	1564
0	13	12	335	335
0	3	44	846	846
761	23	1	1385	1385
7	60	1	456	456
9	36	189	1087	1087
519	18	7	1001	1001
261	37	43	1090	1090
1	19	12	1113	1113
21	20	781	1645	1645
102	18	9	5	5
0	28	57	1506	1506
48	8	103	483	483
0	18	204	1053	1053
16	17	23	975	975
1	28	159	1478	1478
24	28	1	632	632
60	23	344	402	402
1286	79	1	1185	1185
823	41	1	698	698
90	2	351	1832	1832
88	20	1	421	421
1	53	82	517	517
383	41	1	1638	1638
9	60	13	1081	1081
34	8	26	714	714
1	76	3	151	151
33	13	88	1101	1101
34	0	58	1428	1428
71	56	0	660	660
9	20	21	1805	1805
319	2	12	791	791
261	56	9	483	483
0	40	21	1787	1787
1201	23	699	1780	1780
95	23	217	587	587
43	28	31	1734	1734
263	103	0	1849	1849
11	95	45	1661	1661
170	3	0	910	910
16	5	548	1586	1586
21	4	104	1666	1666
16	0	106	4	4
174	18	125	1314	1314
27	2	33	269	269
0	83	65	1499	1499
624	2	13	1336	1336
109	87	1	516	516
12	28	99	417	417
9	109	21	917	917
1	111	7	218	218
1	60	16	1490	1490
23	20	1	1054	1054
1	40	6	1657	1657
1	39	13	1476	1476
44	0	7	25	25
227	79	13	1184	1184
16	42	826	1748	1748
52	8	12	1001	1001
20	53	121	792	792
26	3	16	58	58
0	28	21	1046	1046
67	41	21	873	873
307	16	3	1498	1498
52	2	178	816	816
11	95	247	1495	1495
275	19	101	230	230
13	8	9	1269	1269
1	20	88	1233	1233
57	0	135	951	951
261	37	212	1192	1192
3	60	0	562	562
617	8	1	1546	1546
0	2	367	1439	1439
0	64	319	90	90
1	12	73	1139	1139
9	32	13	1690	1690
25	0	0	1825	1825
1	12	99	148	148
13	8	73	795	795
1	2	7	966	966
421	109	1	1812	1812
21	13	96	1180	1180
0	8	6	406	406
280	29	1	1750	1750
64	68	0	1832	1832
56	8	7	507	507
0	2	272	1312	1312
13	8	45	1824	1824
1	53	1367	459	459
57	20	57	928	928
0	75	0	1233	1233
161	18	1	498	498
160	0	7	527	527
557	8	533	35	35
0	2	28	13	13
1010	13	379	1258	1258
7	29	75	922	922
1	83	173	867	867
33	2	9	346	346
177	2	580	1647	1647
25	2	0	618	618
11	2	234	32	32
109	3	76	653	653
104	18	0	1187	1187
111	2	7	1067	1067
60	16	0	1315	1315
12	100	0	1267	1267
